Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
204,Saúl García,es ESP,DF,Alavés,26,1994,0.0,0,0,0,0,0,0,0,0,1,,,0,la_liga,2021-2022
205,Unai García,es ESP,DF,Osasuna,29,1992,15.6,5,0,0,10,7,0,8,23,12,,,0,la_liga,2021-2022
206,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,1,0,0,8,2,0,4,6,4,,,0,la_liga,2021-2022
207,Gavi,es ESP,"MF,FW",Barcelona,16,2004,25.7,11,1,1,63,69,12,49,29,19,,,0,la_liga,2021-2022
208,Bryan Gil,es ESP,"MF,FW",Valencia,20,2001,8.4,3,0,0,13,20,7,45,1,8,,,0,la_liga,2021-2022
209,Óscar Gil,es ESP,DF,Espanyol,24,1997,18.8,7,0,0,36,24,2,37,20,35,,,0,la_liga,2021-2022
210,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,0,0,0,0,0,0,0,1,0,,,0,la_liga,2021-2022
211,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,1,0,0,18,20,11,6,3,4,,,0,la_liga,2021-2022
212,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,7,1,1,49,55,10,19,3,3,,,0,la_liga,2021-2022
213,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,14.3,2,0,0,22,11,1,33,7,9,,,0,la_liga,2021-2022
214,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,19.8,4,0,0,21,49,1,56,7,12,,,0,la_liga,2021-2022
215,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,1,1,0,11,4,0,2,39,23,,,0,la_liga,2021-2022
216,Victor Gomez,es ESP,"DF,MF",Espanyol,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
217,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,6,0,0,29,31,0,6,18,30,,,0,la_liga,2021-2022
218,Diego González,es ESP,DF,Elche,26,1995,19.9,3,1,0,24,3,0,0,17,16,,,0,la_liga,2021-2022
219,Édgar González,es ESP,DF,Real Betis,24,1997,16.3,6,0,0,21,8,0,1,24,18,,,0,la_liga,2021-2022
220,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,1,0,0,3,3,0,10,3,4,,,0,la_liga,2021-2022
221,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,6,0,0,38,19,1,7,6,21,,,0,la_liga,2021-2022
222,Peter González,do DOM,MF,Real Madrid,19,2002,0.3,0,0,0,0,2,0,1,1,0,,,0,la_liga,2021-2022
223,Roberto González,es ESP,MF,Real Betis,20,2001,1.5,0,0,0,2,3,0,1,1,4,,,0,la_liga,2021-2022
224,Gori,es ESP,MF,Espanyol,19,2002,0.1,1,0,0,1,0,0,0,0,0,,,0,la_liga,2021-2022
225,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,4,0,0,28,18,0,64,19,31,,,0,la_liga,2021-2022
226,Jaume Grau,es ESP,MF,Osasuna,24,1997,0.0,0,0,0,0,0,0,0,0,1,,,0,la_liga,2021-2022
227,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
228,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,1,0,0,2,0,0,2,0,0,,,0,la_liga,2021-2022
229,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,0,0,0,2,4,0,0,3,4,,,0,la_liga,2021-2022
230,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,18.8,3,0,0,18,27,10,35,7,15,,,0,la_liga,2021-2022
231,Andrés Guardado,mx MEX,MF,Real Betis,34,1986,15.5,4,0,0,24,18,0,9,22,16,,,0,la_liga,2021-2022
232,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19.0,3,0,0,28,29,14,16,4,9,,,0,la_liga,2021-2022
233,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,11.6,5,0,0,15,9,0,0,22,7,,,0,la_liga,2021-2022
234,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,29.0,3,0,0,37,74,5,109,9,14,,,0,la_liga,2021-2022
235,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,2,0,0,15,5,0,0,13,11,,,0,la_liga,2021-2022
236,John Guidetti,se SWE,FW,Alavés,29,1992,3.1,2,0,0,9,3,3,4,0,1,,,0,la_liga,2021-2022
237,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,26.2,11,2,1,71,63,2,7,29,26,,,1,la_liga,2021-2022
238,Gerard Gumbau,es ESP,MF,Elche,26,1994,21.0,8,1,0,50,22,0,93,21,20,,,0,la_liga,2021-2022
239,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,0,0,0,4,3,0,3,3,3,,,0,la_liga,2021-2022
240,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,4,1,1,16,34,0,9,21,15,,,0,la_liga,2021-2022
241,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,1.5,1,0,0,1,1,0,0,1,0,,,0,la_liga,2021-2022
242,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,1,0,0,3,8,0,9,4,5,,,0,la_liga,2021-2022
243,Munir El Haddadi,ma MAR,"MF,FW",Sevilla,25,1995,5.3,3,0,0,7,14,3,6,5,4,,,0,la_liga,2021-2022
244,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16.0,9,0,0,22,6,1,1,14,24,,,0,la_liga,2021-2022
245,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,8.0,3,0,0,9,30,4,12,2,4,,,0,la_liga,2021-2022
246,Kike Hermoso,es ESP,DF,Real Betis,21,1999,1.0,0,0,0,1,0,0,0,0,1,,,0,la_liga,2021-2022
247,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,6,1,0,26,11,1,26,29,16,,,1,la_liga,2021-2022
248,Aridane Hernández,es ESP,DF,Osasuna,32,1989,12.9,1,0,0,5,4,3,1,20,9,,,1,la_liga,2021-2022
249,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,5,0,0,9,7,1,9,16,6,,,0,la_liga,2021-2022
250,Mario Hernández,es ESP,"DF,MF",Rayo Vallecano,22,1999,4.4,3,0,0,4,4,1,15,4,4,,,0,la_liga,2021-2022
251,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,4,0,0,19,8,1,10,13,7,,,0,la_liga,2021-2022
252,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36.0,3,0,0,0,9,0,0,1,3,,,0,la_liga,2021-2022
253,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,7,1,1,44,34,1,9,17,31,,,0,la_liga,2021-2022
254,Matthew Hoppe,us USA,FW,Mallorca,20,2001,1.5,0,0,0,4,1,2,0,0,0,,,0,la_liga,2021-2022
255,Robert Ibáñez,es ESP,MF,Osasuna,28,1993,1.0,0,0,0,0,5,1,0,0,3,,,0,la_liga,2021-2022
256,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,4,0,0,20,10,0,0,10,10,,,0,la_liga,2021-2022
257,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,1.4,1,0,0,4,4,2,4,1,0,,,0,la_liga,2021-2022
258,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10.0,2,0,0,10,3,2,45,3,6,,,0,la_liga,2021-2022
259,Iglesias,es ESP,"DF,MF",Getafe,23,1998,8.0,1,0,0,16,17,1,44,9,11,,,0,la_liga,2021-2022
260,Borja Iglesias,es ESP,FW,Real Betis,28,1993,17.5,4,0,0,25,31,8,6,4,4,,,0,la_liga,2021-2022
261,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,1,0,0,4,1,0,5,5,4,,,0,la_liga,2021-2022
262,Nikita Iosifov,ru RUS,FW,Villarreal,20,2001,0.0,0,0,0,0,0,0,2,0,0,,,0,la_liga,2021-2022
263,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,6,0,0,31,30,15,17,3,4,,,0,la_liga,2021-2022
264,Isco,es ESP,"MF,FW",Real Madrid,29,1992,3.7,1,0,0,7,8,0,8,2,3,,,0,la_liga,2021-2022
265,Nicolas Jackson,sn SEN,FW,Villarreal,20,2001,1.8,1,0,0,2,5,1,1,1,1,,,0,la_liga,2021-2022
266,Jakub Jankto,cz CZE,"MF,DF",Getafe,25,1996,6.5,1,1,0,3,7,0,26,5,7,,,0,la_liga,2021-2022
267,Adnan Januzaj,be BEL,"MF,FW",Real Sociedad,26,1995,18.1,5,0,0,28,51,4,147,13,12,,,0,la_liga,2021-2022
268,Jason,es ESP,MF,Alavés,27,1994,7.5,1,0,0,13,13,0,61,8,7,,,0,la_liga,2021-2022
269,Jason,es ESP,MF,Valencia,27,1994,0.8,2,0,0,3,4,0,7,0,1,,,0,la_liga,2021-2022
270,Luis Javier Suárez,co COL,FW,Granada,23,1997,31.6,6,0,0,40,36,5,39,5,14,,,0,la_liga,2021-2022
271,Álvaro Jiménez,es ESP,MF,Cádiz,26,1995,2.6,0,0,0,4,7,0,23,4,3,,,0,la_liga,2021-2022
272,Joaquín,es ESP,MF,Real Betis,40,1981,5.2,0,0,0,1,9,0,35,3,3,,,0,la_liga,2021-2022
273,Jofre,es ESP,MF,Espanyol,20,2001,0.2,0,0,0,0,4,0,3,0,1,,,0,la_liga,2021-2022
274,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,7,1,1,24,35,6,31,20,20,,,0,la_liga,2021-2022
275,Luuk de Jong,nl NED,"FW,MF",Barcelona,30,1990,7.3,1,0,0,8,12,6,1,0,7,,,0,la_liga,2021-2022
276,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,9,0,0,54,26,1,23,29,32,,,0,la_liga,2021-2022
277,Josan,es ESP,"MF,DF",Elche,31,1989,13.5,2,0,0,14,30,4,75,11,22,,,0,la_liga,2021-2022
278,Willian José,br BRA,FW,Real Betis,29,1991,17.8,2,0,0,12,23,6,7,2,13,,,0,la_liga,2021-2022
279,Joselu,es ESP,FW,Alavés,31,1990,34.7,0,0,0,43,57,11,31,7,11,,,0,la_liga,2021-2022
280,Josema,es ESP,DF,Elche,25,1996,2.0,0,0,0,3,4,0,3,0,2,,,0,la_liga,2021-2022
281,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,1,0,0,3,3,2,0,1,1,,,0,la_liga,2021-2022
282,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,0,0,0,0,1,0,1,0,2,,,0,la_liga,2021-2022
283,José Juan Macías,mx MEX,FW,Getafe,21,1999,2.2,1,0,0,1,11,4,3,1,0,,,0,la_liga,2021-2022
284,Juanmi,es ESP,MF,Real Betis,28,1993,23.7,5,0,0,40,15,18,4,10,26,,,0,la_liga,2021-2022
285,Lago Junior,ci CIV,MF,Mallorca,30,1990,2.0,0,0,0,5,7,0,5,2,2,,,0,la_liga,2021-2022
286,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,21,2000,29.9,6,0,0,34,74,26,46,5,26,,,0,la_liga,2021-2022
287,Ferran Jutglà,es ESP,FW,Barcelona,22,1999,3.3,1,0,0,4,6,1,6,1,1,,,0,la_liga,2021-2022
288,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,3,0,0,16,8,1,5,34,28,,,0,la_liga,2021-2022
289,Lee Kang-in,kr KOR,MF,Mallorca,20,2001,15.7,4,1,1,23,36,1,74,6,7,,,1,la_liga,2021-2022
290,Kiké,es ESP,FW,Osasuna,31,1989,20.7,2,0,0,24,36,9,22,3,7,,,0,la_liga,2021-2022
291,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2.0,1,0,0,8,6,0,2,4,3,,,0,la_liga,2021-2022
292,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,6,0,0,29,27,0,34,22,29,,,0,la_liga,2021-2022
293,Luca Koleosho,it ITA,MF,Espanyol,16,2004,0.0,0,0,0,2,0,0,0,0,0,,,0,la_liga,2021-2022
294,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,20.9,13,2,2,41,37,0,1,46,46,,,0,la_liga,2021-2022
295,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,2,2,0,15,28,2,18,21,17,,,0,la_liga,2021-2022
296,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,4,0,0,20,39,0,87,12,26,,,0,la_liga,2021-2022
297,Takefusa Kubo,jp JPN,"MF,FW",Mallorca,20,2001,17.8,4,0,0,16,47,5,53,9,19,,,0,la_liga,2021-2022
298,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,9,0,0,22,6,4,3,28,16,,,0,la_liga,2021-2022
299,Diego Lainez,mx MEX,MF,Real Betis,21,2000,1.6,0,0,0,4,1,0,2,0,1,,,0,la_liga,2021-2022
300,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,5,0,0,21,13,5,16,5,20,,,0,la_liga,2021-2022
301,Juanmi Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
302,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,5,0,0,14,6,1,19,7,13,,,0,la_liga,2021-2022
303,Robin Le Normand,es ESP,DF,Real Sociedad,24,1996,37.0,6,0,0,37,22,2,1,45,31,,,0,la_liga,2021-2022
304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,4,0,0,2,5,0,0,1,2,,,0,la_liga,2021-2022
305,Wu Lei,cn CHN,"MF,FW",Espanyol,29,1991,5.3,0,0,0,5,5,5,4,4,2,,,0,la_liga,2021-2022
306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,9,1,1,34,5,2,3,28,24,,,0,la_liga,2021-2022
307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,3,0,0,19,9,0,66,23,24,,,0,la_liga,2021-2022
308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,2,0,0,11,21,2,90,8,14,,,0,la_liga,2021-2022
309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,2,0,0,2,0,0,0,2,3,,,0,la_liga,2021-2022
310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,4,0,0,19,4,0,1,15,12,,,0,la_liga,2021-2022
311,Javier Llabrés,es ESP,MF,Mallorca,18,2002,1.5,0,0,0,0,0,1,4,0,2,,,0,la_liga,2021-2022
312,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,5,0,0,29,16,7,71,28,24,,,0,la_liga,2021-2022
313,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,3,0,0,17,42,3,14,3,12,,,0,la_liga,2021-2022
314,Julen Lobete,es ESP,FW,Real Sociedad,20,2000,3.2,0,0,0,9,11,5,0,1,3,,,0,la_liga,2021-2022
315,Renan Lodi,br BRA,"DF,MF",Atlético Madrid,23,1998,13.1,4,0,0,21,21,3,48,13,19,,,0,la_liga,2021-2022
316,David López,es ESP,"MF,DF",Espanyol,31,1989,8.3,1,0,0,9,6,0,0,9,15,,,0,la_liga,2021-2022
317,Diego López,es ESP,GK,Espanyol,39,1981,35.3,4,0,0,0,6,0,0,1,0,,,0,la_liga,2021-2022
318,Javi López,es ESP,DF,Alavés,19,2002,5.1,2,0,0,6,12,0,14,4,4,,,0,la_liga,2021-2022
319,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,5,0,0,26,17,4,63,9,10,,,0,la_liga,2021-2022
320,Mamadou Loum,sn SEN,MF,Alavés,24,1996,25.7,10,0,0,50,22,1,4,36,20,,,0,la_liga,2021-2022
321,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,18.6,8,0,0,43,38,9,26,2,4,,,0,la_liga,2021-2022
322,Florentino Luís,pt POR,MF,Getafe,21,1999,11.0,2,0,0,18,2,0,1,25,25,,,0,la_liga,2021-2022
323,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,8,2,1,34,21,4,95,16,21,,,0,la_liga,2021-2022
324,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,30.2,7,0,0,29,40,15,120,6,17,,,0,la_liga,2021-2022
325,Luismi,es ESP,MF,Sevilla,20,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
326,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2.0,0,0,0,1,0,0,0,0,0,,,0,la_liga,2021-2022
327,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,15.3,2,0,0,20,30,6,66,15,13,,,0,la_liga,2021-2022
328,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,10,0,0,32,59,3,110,47,49,,,0,la_liga,2021-2022
329,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,5,0,0,13,13,0,13,69,34,,,0,la_liga,2021-2022
330,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,5,2,1,39,4,6,73,24,25,,,0,la_liga,2021-2022
331,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,7,0,0,19,15,0,0,19,18,,,0,la_liga,2021-2022
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18.0,2,0,0,0,2,0,0,0,0,,,0,la_liga,2021-2022
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,5,0,0,26,20,0,16,24,25,,,0,la_liga,2021-2022
334,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,3,0,0,14,5,1,0,15,5,,,1,la_liga,2021-2022
335,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,4,0,0,11,4,0,0,13,9,,,0,la_liga,2021-2022
336,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,0,0,0,3,8,0,28,1,4,,,0,la_liga,2021-2022
337,Iván Marcone,ar ARG,MF,Elche,31,1990,9.0,5,0,0,11,4,0,1,11,13,,,0,la_liga,2021-2022
338,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,5,0,0,25,8,3,49,19,36,,,0,la_liga,2021-2022
339,José Mari,es ESP,MF,Cádiz,33,1987,4.3,3,1,1,8,7,0,1,7,7,,,0,la_liga,2021-2022
340,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,7,0,0,11,21,2,1,24,12,,,0,la_liga,2021-2022
341,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,2,0,0,2,0,4,1,1,0,,,0,la_liga,2021-2022
342,Mika Mármol,es ESP,DF,Barcelona,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
343,Roger Martí,es ESP,FW,Levante,30,1991,23.5,8,0,0,60,28,12,9,2,15,,,0,la_liga,2021-2022
344,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,5.4,1,0,0,5,11,0,6,0,1,,,0,la_liga,2021-2022
345,Martín,es ESP,MF,Cádiz,22,1999,1.3,1,0,0,4,1,0,3,1,2,,,0,la_liga,2021-2022
346,Ander Martin,es ESP,MF,Real Sociedad,20,2000,1.0,0,0,0,4,0,0,5,3,0,,,0,la_liga,2021-2022
347,Andrés Martín,es ESP,FW,Rayo Vallecano,22,1999,2.1,0,0,0,3,2,3,2,0,0,,,0,la_liga,2021-2022
348,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,19,2002,0.1,1,0,0,1,0,0,0,0,0,,,0,la_liga,2021-2022
349,Iván Martín,es ESP,MF,Alavés,22,1999,1.8,0,0,0,2,1,0,3,1,1,,,0,la_liga,2021-2022
350,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26.0,9,2,1,33,27,2,11,40,16,,,0,la_liga,2021-2022
351,Javi Martínez,es ESP,MF,Osasuna,21,1999,9.8,1,0,0,15,9,0,31,10,15,,,0,la_liga,2021-2022
352,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,2,0,0,12,9,1,14,16,9,,,0,la_liga,2021-2022
353,Omar Mascarell,gq EQG,MF,Elche,28,1993,27.7,6,0,0,37,22,0,5,51,26,,,0,la_liga,2021-2022
354,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,7,0,0,25,17,9,9,0,5,,,0,la_liga,2021-2022
355,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,2,0,0,0,3,0,0,1,1,,,1,la_liga,2021-2022
356,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,3,0,0,13,20,4,8,4,5,,,0,la_liga,2021-2022
357,Jordi Mboula,es ESP,"MF,FW",Mallorca,22,1999,4.8,2,0,0,6,9,5,12,3,3,,,0,la_liga,2021-2022
358,Óscar Melendo,es ESP,MF,Espanyol,23,1997,11.0,0,0,0,9,37,0,3,1,4,,,0,la_liga,2021-2022
359,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,5,0,0,20,27,2,3,7,16,,,0,la_liga,2021-2022
360,Memphis,nl NED,FW,Barcelona,27,1994,20.6,3,0,0,24,44,13,125,2,5,,,0,la_liga,2021-2022
361,Tomás Mendes,es ESP,MF,Alavés,16,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2021-2022
362,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,33.6,8,0,0,74,54,9,41,37,35,,,0,la_liga,2021-2022
363,Édgar Méndez,es ESP,"MF,FW",Alavés,31,1990,17.9,6,0,0,50,31,15,61,6,16,,,0,la_liga,2021-2022
364,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,19.3,4,0,0,15,24,3,28,16,15,,,0,la_liga,2021-2022
365,Fran Mérida,es ESP,MF,Espanyol,31,1990,3.0,2,1,0,6,6,0,8,6,3,,,0,la_liga,2021-2022
366,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,32.1,8,0,0,60,67,4,23,23,37,,,0,la_liga,2021-2022
367,Martín Merquelanz,es ESP,MF,Rayo Vallecano,26,1995,1.9,0,0,0,2,2,0,12,0,1,,,0,la_liga,2021-2022
368,Matt Miazga,us USA,DF,Alavés,26,1995,9.3,2,0,0,6,2,0,0,11,7,,,0,la_liga,2021-2022
369,Miguel,es ESP,"FW,MF",Alavés,21,1999,9.2,2,0,0,19,20,5,6,1,3,,,0,la_liga,2021-2022
370,Éder Militão,br BRA,DF,Real Madrid,23,1998,33.7,5,0,0,37,39,1,11,53,32,,,0,la_liga,2021-2022
371,Luis Milla,es ESP,MF,Granada,26,1994,30.8,4,0,0,26,64,1,133,27,29,,,0,la_liga,2021-2022
372,Pere Milla,es ESP,"FW,MF",Elche,28,1992,18.3,4,0,0,17,50,9,13,5,15,,,0,la_liga,2021-2022
373,Santi Mina,es ESP,FW,Celta Vigo,25,1995,26.3,4,0,0,53,39,10,12,6,17,,,0,la_liga,2021-2022
374,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,9.9,2,0,0,11,4,1,32,8,11,,,0,la_liga,2021-2022
375,Rafa Mir,es ESP,FW,Sevilla,24,1997,20.1,6,0,0,32,18,23,9,0,3,,,0,la_liga,2021-2022
376,Jorge Miramón,es ESP,"DF,MF",Levante,32,1989,22.0,5,0,0,31,23,0,49,31,21,,,0,la_liga,2021-2022
377,Juan Miranda,es ESP,DF,Real Betis,21,2000,8.7,3,0,0,13,13,0,27,14,12,,,0,la_liga,2021-2022
378,Stefan Mitrović,rs SRB,DF,Getafe,31,1990,29.6,8,1,0,18,4,0,0,27,8,,,0,la_liga,2021-2022
379,Luka Modrić,hr CRO,MF,Real Madrid,35,1985,22.6,4,0,0,25,32,1,47,20,9,,,0,la_liga,2021-2022
380,Johan Mojica,co COL,"DF,MF",Elche,28,1992,31.7,4,1,0,32,50,4,158,25,28,,,0,la_liga,2021-2022
381,Jorge Molina,es ESP,FW,Granada,39,1982,21.8,2,0,0,19,39,12,8,6,3,,,0,la_liga,2021-2022
382,Jon Moncayola,es ESP,MF,Osasuna,23,1998,32.4,2,0,0,21,15,1,97,22,21,,,0,la_liga,2021-2022
383,Monchu,es ESP,MF,Granada,21,1999,7.4,3,1,0,29,11,0,6,3,6,,,0,la_liga,2021-2022
384,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,11.8,7,0,0,9,12,4,36,11,4,,,0,la_liga,2021-2022
385,Ángel Montoro,es ESP,MF,Granada,33,1988,14.8,5,0,0,29,18,2,44,12,13,,,0,la_liga,2021-2022
386,Martín Montoya,es ESP,DF,Real Betis,30,1991,5.8,2,0,0,8,10,0,12,11,12,,,0,la_liga,2021-2022
387,Jon Morcillo,es ESP,MF,Athletic Club,22,1998,0.6,2,0,0,2,1,0,7,0,0,,,0,la_liga,2021-2022
388,Alberto Moreno,es ESP,"MF,DF",Villarreal,29,1992,13.6,3,0,0,19,21,6,46,25,7,,,0,la_liga,2021-2022
389,Álex Moreno,es ESP,DF,Real Betis,28,1993,26.7,3,1,0,33,37,3,84,31,40,,,0,la_liga,2021-2022
390,Gerard Moreno,es ESP,FW,Villarreal,29,1992,13.2,2,0,0,11,14,8,12,5,2,,,0,la_liga,2021-2022
391,Tete Morente,es ESP,MF,Elche,24,1996,18.1,4,0,0,32,22,8,73,12,14,,,0,la_liga,2021-2022
392,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,9.1,9,1,1,21,25,0,3,13,17,,,0,la_liga,2021-2022
393,Manu Morlanes,es ESP,MF,Espanyol,22,1999,12.7,6,1,0,13,11,0,6,13,15,,,0,la_liga,2021-2022
394,Loren Morón,es ESP,"FW,MF",Espanyol,27,1993,6.3,0,0,0,10,15,7,5,2,4,,,0,la_liga,2021-2022
395,Loren Morón,es ESP,FW,Real Betis,27,1993,0.0,0,0,0,0,0,0,0,0,1,,,0,la_liga,2021-2022
396,Cristhian Mosquera,es ESP,DF,Valencia,17,2004,2.4,1,0,0,4,0,0,0,3,3,,,0,la_liga,2021-2022
397,Toni Moya,es ESP,MF,Alavés,23,1998,15.4,2,0,0,28,10,0,81,18,10,,,0,la_liga,2021-2022
398,Iker Muniain,es ESP,MF,Athletic Club,28,1992,30.9,3,0,0,15,81,5,175,17,12,,,0,la_liga,2021-2022
399,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,14.9,4,1,1,27,14,0,39,17,17,,,0,la_liga,2021-2022
400,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,12.4,5,1,0,13,13,0,1,17,10,,,0,la_liga,2021-2022
401,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16.0,6,0,0,27,16,7,7,6,3,,,0,la_liga,2021-2022
402,Yunus Musah,us USA,"MF,FW",Valencia,18,2002,14.0,5,0,0,24,16,0,27,14,14,,,0,la_liga,2021-2022
403,Shkodran Mustafi,de GER,DF,Levante,29,1992,7.3,1,0,0,2,4,3,0,16,5,,,0,la_liga,2021-2022
404,Nacho,es ESP,DF,Real Madrid,31,1990,17.3,7,0,0,15,13,0,11,37,14,,,0,la_liga,2021-2022
405,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,19,2002,2.2,0,0,0,3,2,1,2,2,3,,,0,la_liga,2021-2022
406,Ximo Navarro,es ESP,DF,Alavés,31,1990,15.0,4,1,0,16,25,2,29,21,19,,,0,la_liga,2021-2022
407,Jesús Navas,es ESP,DF,Sevilla,35,1985,19.8,4,0,0,5,10,1,112,17,14,,,0,la_liga,2021-2022
408,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,24.0,3,0,0,16,34,11,16,2,3,,,0,la_liga,2021-2022
